"page_type","entity_id","canonical_path","canonical_url","brand","brand_variants","model","model_variants","category","product_name","product_id","catalog_code","article_oem","condition","primary_query","secondary_queries","search_intent","title","description","h1","intro_text","faq","indexable","robots","status","validation_errors"
"home","home","/","https://xn--d1abifc1bn.xn--p1ai/","","[]","","[]","","","","","","","автозапчасти из Китая","[""доставка автозапчастей из Китая""]","commercial","KITRADE — автозапчасти из Китая с доставкой по России","Найдём автозапчасть у поставщиков в Китае, проверим перед отправкой и доставим в ваш город по России.","Автозапчасти из Китая с доставкой по всей России","","[]","true","index,follow","active","[]"
"product","1641","/catalog/product/zadnee-bokovoe-steklo-kuzova-levoe-tank-500-1641/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/zadnee-bokovoe-steklo-kuzova-levoe-tank-500-1641/","Tank","[]","500","[]","Кузов","Заднее боковое стекло кузова левое Tank 500","1641","KT-1641","","Новое","Заднее боковое стекло кузова левое Tank 500","[""Заднее боковое стекло кузова левое Tank 500 KT-1641"",""Заднее боковое стекло кузова левое Tank 500 цена""]","commercial","Заднее боковое стекло кузова левое | Купить под заказ — Китрейд","Заднее боковое стекло кузова левое Tank 500. Код KITRADE: KT-1641. Состояние: Новое. Цена детали 16 562 ₽. Проверка совместимости по VIN.","Заднее боковое стекло кузова левое Tank 500","","[]","true","index,follow","active","[]"
"product","1642","/catalog/product/steklo-bmw-x5li-1642/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/steklo-bmw-x5li-1642/","Bmw","[]","X5","[]","Стёкла","Стекло BMW X5Li","1642","KT-1642","","Новое","Стекло BMW X5Li","[""Стекло BMW X5Li KT-1642"",""Стекло BMW X5Li цена""]","commercial","Стекло BMW X5Li | Купить под заказ — Китрейд — KT-1642","Стекло BMW X5Li. Код KITRADE: KT-1642. Состояние: Новое. Цена детали 12 500 ₽. Проверка совместимости по VIN.","Стекло BMW X5Li — KT-1642","","[]","true","index,follow","active","[]"
"product","1643","/catalog/product/lobovoe-steklo-nissan-x-trail-t33-1643/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/lobovoe-steklo-nissan-x-trail-t33-1643/","Nissan","[]","X-Trail","[]","Стёкла","Лобовое стекло Nissan X-Trail T33","1643","KT-1643","","Новое","Лобовое стекло Nissan X-Trail T33","[""Лобовое стекло Nissan X-Trail T33 KT-1643"",""Лобовое стекло Nissan X-Trail T33 цена""]","commercial","Лобовое стекло Nissan X-Trail T33 | Купить под заказ — Китрейд","Лобовое стекло Nissan X-Trail T33. Код KITRADE: KT-1643. Состояние: Новое. Цена детали 53 040 ₽. Проверка совместимости по VIN.","Лобовое стекло Nissan X-Trail T33","","[]","true","index,follow","active","[]"
"product","1644","/catalog/product/steklo-zadnee-toyota-corolla-1644/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/steklo-zadnee-toyota-corolla-1644/","Toyota","[]","Corolla","[]","Стёкла","Стекло заднее Toyota Corolla","1644","KT-1644","","Новое","Стекло заднее Toyota Corolla","[""Стекло заднее Toyota Corolla KT-1644"",""Стекло заднее Toyota Corolla цена""]","commercial","Стекло заднее Toyota Corolla | Купить под заказ — Китрейд","Стекло заднее Toyota Corolla. Код KITRADE: KT-1644. Состояние: Новое. Цена детали 17 952 ₽. Проверка совместимости по VIN.","Стекло заднее Toyota Corolla","","[]","true","index,follow","active","[]"
"product","1645","/catalog/product/steklo-zadnee-lixiang-l7-original-1645/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/steklo-zadnee-lixiang-l7-original-1645/","Li Auto","[]","L7","[]","Стёкла","Стекло заднее Lixiang L7 (оригинал)","1645","KT-1645","","Новое","Стекло заднее Lixiang L7 (оригинал)","[""Стекло заднее Lixiang L7 (оригинал) KT-1645"",""Стекло заднее Lixiang L7 (оригинал) цена""]","commercial","Стекло заднее Lixiang L7 (оригинал) | Купить под заказ — Китрейд","Стекло заднее Lixiang L7 (оригинал). Код KITRADE: KT-1645. Состояние: Новое. Цена детали 69 342 ₽. Проверка совместимости по VIN.","Стекло заднее Lixiang L7 (оригинал)","","[]","true","index,follow","active","[]"
"product","1646","/catalog/product/steklo-lobovoe-geely-monjaro-s-proektsiei-original-1646/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/steklo-lobovoe-geely-monjaro-s-proektsiei-original-1646/","Geely","[]","Monjaro","[]","Стёкла","Стекло лобовое Geely Monjaro с проекцией(оригинал)","1646","KT-1646","","Новое","Стекло лобовое Geely Monjaro с проекцией(оригинал)","[""Стекло лобовое Geely Monjaro с проекцией(оригинал) KT-1646"",""Стекло лобовое Geely Monjaro с проекцией(оригинал) цена""]","commercial","Стекло лобовое Geely Monjaro с | Купить под заказ — Китрейд","Стекло лобовое Geely Monjaro с проекцией(оригинал). Код KITRADE: KT-1646. Состояние: Новое. Цена детали 69 750 ₽. Проверка совместимости по VIN.","Стекло лобовое Geely Monjaro с проекцией(оригинал)","","[]","true","index,follow","active","[]"
"product","1647","/catalog/product/zadnee-steklo-toyota-rav4-v-1647/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/zadnee-steklo-toyota-rav4-v-1647/","Toyota","[]","RAV4","[]","Стёкла","Заднее стекло Toyota RAV4-V","1647","KT-1647","","Новое","Заднее стекло Toyota RAV4-V","[""Заднее стекло Toyota RAV4-V KT-1647"",""Заднее стекло Toyota RAV4-V цена""]","commercial","Заднее стекло Toyota RAV4-V | Купить под заказ — Китрейд","Заднее стекло Toyota RAV4-V. Код KITRADE: KT-1647. Состояние: Новое. Цена детали 16 800 ₽. Проверка совместимости по VIN.","Заднее стекло Toyota RAV4-V","","[]","true","index,follow","active","[]"
"product","1648","/catalog/product/steklo-lobovoe-changan-uni-k-original-1648/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/steklo-lobovoe-changan-uni-k-original-1648/","Changan","[]","Uni-K","[]","Стёкла","Стекло лобовое Changan Uni-K (оригинал)","1648","KT-1648","","Новое","Стекло лобовое Changan Uni-K (оригинал)","[""Стекло лобовое Changan Uni-K (оригинал) KT-1648"",""Стекло лобовое Changan Uni-K (оригинал) цена""]","commercial","Стекло лобовое Changan Uni-K (оригинал) | Купить под заказ — Китрейд","Стекло лобовое Changan Uni-K (оригинал). Код KITRADE: KT-1648. Состояние: Новое. Цена детали 68 250 ₽. Проверка совместимости по VIN.","Стекло лобовое Changan Uni-K (оригинал)","","[]","true","index,follow","active","[]"
"product","1649","/catalog/product/levoe-perednee-dvernoe-steklo-byd-leopard-5-1649/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/levoe-perednee-dvernoe-steklo-byd-leopard-5-1649/","Fang Cheng Bao","[]","Bao 5 (Leopard 5)","[]","Кузов","Левое переднее дверное стекло BYD Leopard 5","1649","KT-1649","","Новое","Левое переднее дверное стекло BYD Leopard 5","[""Левое переднее дверное стекло BYD Leopard 5 KT-1649"",""Левое переднее дверное стекло BYD Leopard 5 цена""]","commercial","Левое переднее дверное стекло BYD | Купить под заказ — Китрейд","Левое переднее дверное стекло BYD Leopard 5. Код KITRADE: KT-1649. Состояние: Новое. Цена детали 13 100 ₽. Проверка совместимости по VIN.","Левое переднее дверное стекло BYD Leopard 5","","[]","true","index,follow","active","[]"
"product","1650","/catalog/product/steklo-perednei-pravoi-dveri-byd-yangwang-u8l-1650/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/steklo-perednei-pravoi-dveri-byd-yangwang-u8l-1650/","BYD","[]","Yangwang U8","[]","Кузов","Стекло передней правой двери BYD Yangwang U8L","1650","KT-1650","","Новое","Стекло передней правой двери BYD Yangwang U8L","[""Стекло передней правой двери BYD Yangwang U8L KT-1650"",""Стекло передней правой двери BYD Yangwang U8L цена""]","commercial","Стекло передней правой двери BYD | Купить под заказ — Китрейд","Стекло передней правой двери BYD Yangwang U8L. Код KITRADE: KT-1650. Состояние: Новое. Цена детали 103 500 ₽. Проверка совместимости по VIN.","Стекло передней правой двери BYD Yangwang U8L","","[]","true","index,follow","active","[]"
"product","1651","/catalog/product/steklo-lobovoe-wey-80-1651/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/steklo-lobovoe-wey-80-1651/","Wey","[]","80","[]","Стёкла","Стекло лобовое WEY 80","1651","KT-1651","","Новое","Стекло лобовое WEY 80","[""Стекло лобовое WEY 80 KT-1651"",""Стекло лобовое WEY 80 цена""]","commercial","Стекло лобовое WEY 80 | Купить под заказ — Китрейд","Стекло лобовое WEY 80. Код KITRADE: KT-1651. Состояние: Новое. Цена детали 42 080 ₽. Проверка совместимости по VIN.","Стекло лобовое WEY 80","","[]","true","index,follow","active","[]"
"product","1652","/catalog/product/lobovoe-steklo-geely-monjaro-restailing-1652/","https://xn--d1abifc1bn.xn--p1ai/catalog/product/lobovoe-steklo-geely-monjaro-restailing-1652/","Geely","[]","Monjaro","[]","Стёкла","Лобовое стекло Geely Monjaro - рестайлинг","1652","KT-1652","","Новое","Лобовое стекло Geely Monjaro - рестайлинг","[""Лобовое стекло Geely Monjaro - рестайлинг KT-1652"",""Лобовое стекло Geely Monjaro - рестайлинг цена""]","commercial","Лобовое стекло Geely Monjaro | Купить под заказ — Китрейд — KT-1652","Лобовое стекло Geely Monjaro - рестайлинг. Код KITRADE: KT-1652. Состояние: Новое. Цена детали 85 000 ₽. Проверка совместимости по VIN.","Лобовое стекло Geely Monjaro - рестайлинг","","[]","true","index,follow","active","[]"
